Trial_ID,variable_name,variable_role,variable_type,r_class,n_rows,n_missing,n_unique_nonmissing,levels_or_range,short_explanation
69,Treatment,Treatment assignment,factor,factor,72,0,3,Morphine; Placebo; Tapentadol,Treatment: randomized treatment assignment with cleaned-data arms: Morphine; Placebo; Tapentadol. Publication-designated control/reference: Placebo.
69,YP_peak_evas_without_conditioning,Primary outcome,continuous,numeric,72,0,72,26.01 to 81.17,Primary outcome: Peak electronic visual analogue pain rating without the conditioning stimulus.
69,YP_peak_evas_with_conditioning,Primary outcome,continuous,numeric,72,0,72,11.99 to 85.08,Primary outcome: Peak electronic visual analogue pain rating with the conditioning stimulus.
69,YS_peak_conditioned_pain_modulation,Secondary outcome,continuous,numeric,72,0,71,-21.46 to 40.5,"Secondary outcome: Peak conditioned-pain-modulation response, calculated from the difference between conditioned and unconditioned eVAS ratings."
69,YS_evas_without_conditioning_t01,Secondary outcome,binary,numeric,72,0,2,0; 0.04,"Secondary outcome: Electronic visual analogue pain rating during the conditioned-pain-modulation test without conditioning stimulus, measured at assessment T01."
69,YS_evas_without_conditioning_t03,Secondary outcome,binary,numeric,72,0,2,0; 1.66,"Secondary outcome: Electronic visual analogue pain rating during the conditioned-pain-modulation test without conditioning stimulus, measured at assessment T03."
69,YS_evas_without_conditioning_t04,Secondary outcome,continuous,numeric,72,0,8,0 to 6.45,"Secondary outcome: Electronic visual analogue pain rating during the conditioned-pain-modulation test without conditioning stimulus, measured at assessment T04."
69,YS_evas_without_conditioning_t05,Secondary outcome,continuous,numeric,72,0,22,0 to 8.16,"Secondary outcome: Electronic visual analogue pain rating during the conditioned-pain-modulation test without conditioning stimulus, measured at assessment T05."
69,YS_evas_without_conditioning_t06,Secondary outcome,continuous,numeric,72,0,34,0 to 11.79,"Secondary outcome: Electronic visual analogue pain rating during the conditioned-pain-modulation test without conditioning stimulus, measured at assessment T06."
69,YS_evas_without_conditioning_t07,Secondary outcome,continuous,numeric,72,0,46,0 to 16.18,"Secondary outcome: Electronic visual analogue pain rating during the conditioned-pain-modulation test without conditioning stimulus, measured at assessment T07."
69,YS_evas_without_conditioning_t08,Secondary outcome,continuous,numeric,72,0,63,0 to 27.47,"Secondary outcome: Electronic visual analogue pain rating during the conditioned-pain-modulation test without conditioning stimulus, measured at assessment T08."
69,YS_evas_without_conditioning_t09,Secondary outcome,continuous,numeric,72,0,70,0 to 40.78,"Secondary outcome: Electronic visual analogue pain rating during the conditioned-pain-modulation test without conditioning stimulus, measured at assessment T09."
69,YS_evas_without_conditioning_t10,Secondary outcome,continuous,numeric,72,0,72,0.61 to 57.15,"Secondary outcome: Electronic visual analogue pain rating during the conditioned-pain-modulation test without conditioning stimulus, measured at assessment T10."
69,YS_evas_without_conditioning_t11,Secondary outcome,continuous,numeric,72,0,69,4.89 to 68.02,"Secondary outcome: Electronic visual analogue pain rating during the conditioned-pain-modulation test without conditioning stimulus, measured at assessment T11."
69,YS_evas_without_conditioning_t12,Secondary outcome,continuous,numeric,72,0,72,10.57 to 73.87,"Secondary outcome: Electronic visual analogue pain rating during the conditioned-pain-modulation test without conditioning stimulus, measured at assessment T12."
69,YS_evas_without_conditioning_t13,Secondary outcome,continuous,numeric,72,0,72,14.4 to 79.26,"Secondary outcome: Electronic visual analogue pain rating during the conditioned-pain-modulation test without conditioning stimulus, measured at assessment T13."
69,YS_evas_without_conditioning_t14,Secondary outcome,continuous,numeric,72,0,71,19 to 81.17,"Secondary outcome: Electronic visual analogue pain rating during the conditioned-pain-modulation test without conditioning stimulus, measured at assessment T14."
69,YS_evas_without_conditioning_t15,Secondary outcome,continuous,numeric,72,0,72,14.12 to 81.09,"Secondary outcome: Electronic visual analogue pain rating during the conditioned-pain-modulation test without conditioning stimulus, measured at assessment T15."
69,YS_evas_without_conditioning_t16,Secondary outcome,continuous,numeric,72,0,72,5.65 to 79.19,"Secondary outcome: Electronic visual analogue pain rating during the conditioned-pain-modulation test without conditioning stimulus, measured at assessment T16."
69,YS_evas_without_conditioning_t17,Secondary outcome,continuous,numeric,72,0,72,2 to 74.38,"Secondary outcome: Electronic visual analogue pain rating during the conditioned-pain-modulation test without conditioning stimulus, measured at assessment T17."
69,YS_evas_without_conditioning_t18,Secondary outcome,continuous,numeric,72,0,72,0.35 to 71.76,"Secondary outcome: Electronic visual analogue pain rating during the conditioned-pain-modulation test without conditioning stimulus, measured at assessment T18."
69,YS_evas_without_conditioning_t19,Secondary outcome,continuous,numeric,72,0,70,0 to 71.17,"Secondary outcome: Electronic visual analogue pain rating during the conditioned-pain-modulation test without conditioning stimulus, measured at assessment T19."
69,YS_evas_without_conditioning_t20,Secondary outcome,continuous,numeric,72,0,68,0 to 70.59,"Secondary outcome: Electronic visual analogue pain rating during the conditioned-pain-modulation test without conditioning stimulus, measured at assessment T20."
69,YS_evas_without_conditioning_t21,Secondary outcome,continuous,numeric,72,0,67,0 to 69.03,"Secondary outcome: Electronic visual analogue pain rating during the conditioned-pain-modulation test without conditioning stimulus, measured at assessment T21."
69,YS_evas_without_conditioning_t22,Secondary outcome,continuous,numeric,72,0,67,0 to 68.41,"Secondary outcome: Electronic visual analogue pain rating during the conditioned-pain-modulation test without conditioning stimulus, measured at assessment T22."
69,YS_evas_without_conditioning_t23,Secondary outcome,continuous,numeric,72,0,66,0 to 68.49,"Secondary outcome: Electronic visual analogue pain rating during the conditioned-pain-modulation test without conditioning stimulus, measured at assessment T23."
69,YS_evas_without_conditioning_t24,Secondary outcome,continuous,numeric,72,0,66,0 to 65.8,"Secondary outcome: Electronic visual analogue pain rating during the conditioned-pain-modulation test without conditioning stimulus, measured at assessment T24."
69,YS_evas_without_conditioning_t25,Secondary outcome,continuous,numeric,72,0,64,0 to 64.37,"Secondary outcome: Electronic visual analogue pain rating during the conditioned-pain-modulation test without conditioning stimulus, measured at assessment T25."
