Trial_ID,variable_name,variable_role,variable_type,r_class,n_rows,n_missing,n_unique_nonmissing,levels_or_range,short_explanation
22,Treatment,Treatment assignment,factor,factor,146,0,2,Control; Intervention,Treatment: randomized treatment assignment with cleaned-data arms: Control; Intervention. Publication-designated control/reference: Control.
22,YP_prenatal_gt1wk,Primary outcome,binary,factor,146,0,2,0; 1,Primary outcome: Prenatal greater than 1wk. Publication-defined endpoint context: Proportion of women taking more than one week of prenatal leave (among those delivering ≥37 weeks).
22,YS_prenatal_any,Secondary outcome,binary,factor,146,0,2,0; 1,Secondary outcome: Prenatal any.
22,YS_prenatal_weeks,Secondary outcome,continuous,numeric,146,36,41,0.2857 to 10.7143,Secondary outcome: Prenatal weeks.
22,YS_postnatal_any,Secondary outcome,binary,factor,146,0,2,0; 1,Secondary outcome: Postnatal any.
22,YS_postnatal_8wks,Secondary outcome,binary,factor,146,78,2,0; 1,Secondary outcome: Postnatal 8wks.
22,YS_postnatal_weeks,Secondary outcome,continuous,numeric,146,15,52,0 to 29,Secondary outcome: Postnatal weeks.
22,YS_remembered_tool,Secondary outcome,binary,factor,146,77,2,0; 1,Secondary outcome: Remembered tool.
22,YS_read_tool,Secondary outcome,binary,factor,146,95,2,0; 1,Secondary outcome: Read tool.
22,YS_times_looked,Secondary outcome,factor,factor,146,109,4,1-2 times; 3-4 times; 5 or more times; I don't know,Secondary outcome: Times looked. Categories/codes in the cleaned data: 1-2 times; 3-4 times; 5 or more times; I don't know.
22,YS_tool_easy,Secondary outcome,factor,factor,146,109,3,Somewhat easy to understand; Somewhat hard to understand; Very easy to understand,Secondary outcome: Tool easy. Categories/codes in the cleaned data: Somewhat easy to understand; Somewhat hard to understand; Very easy to understand.
22,YS_tool_useful,Secondary outcome,factor,factor,146,109,4,Not at all useful; Not very useful; Somewhat useful; Very useful,Secondary outcome: Tool useful. Categories/codes in the cleaned data: Not at all useful; Not very useful; Somewhat useful; Very useful.
22,YS_found_answers,Secondary outcome,binary,factor,146,109,2,0; 1,Secondary outcome: Found answers.
22,YS_learned_new,Secondary outcome,binary,factor,146,109,2,0; 1,Secondary outcome: Learned new.
22,YS_helped_plan,Secondary outcome,binary,factor,146,109,2,0; 1,Secondary outcome: Helped plan.
22,YS_changed_plans,Secondary outcome,binary,factor,146,109,2,0; 1,Secondary outcome: Changed plans.
22,YS_took_to_meeting,Secondary outcome,binary,factor,146,109,2,0; 1,Secondary outcome: Took to meeting.
22,YS_called_numbers,Secondary outcome,binary,factor,146,109,2,0; 1,Secondary outcome: Called numbers.
22,YS_prior_knowledge,Secondary outcome,factor,factor,146,109,4,A little; A lot; Nothing; Some,Secondary outcome: Prior knowledge. Categories/codes in the cleaned data: A little; A lot; Nothing; Some.
22,X_age_0w,Baseline covariate,continuous,numeric,146,0,23,22 to 45,Baseline covariate: Age.
22,X_age_cat_0w,Baseline covariate,binary,factor,146,0,2,18-29; 30+,Baseline covariate: Age category.
22,X_race_white_0w,Baseline covariate,binary,factor,146,0,2,0; 1,Baseline covariate: Race white.
22,X_race_black_0w,Baseline covariate,binary,factor,146,0,2,0; 1,Baseline covariate: Race black.
22,X_race_hispanic_0w,Baseline covariate,binary,factor,146,0,2,0; 1,Baseline covariate: Race hispanic.
22,X_race_asian_0w,Baseline covariate,binary,factor,146,0,2,0; 1,Baseline covariate: Race asian.
22,X_race_native_american_0w,Baseline covariate,binary,factor,146,0,2,0; 1,Baseline covariate: Race native american.
22,X_race_pacific_islander_0w,Baseline covariate,binary,factor,146,0,2,0; 1,Baseline covariate: Race pacific islander.
22,X_race_other_0w,Baseline covariate,binary,factor,146,0,2,0; 1,Baseline covariate: Race other.
