Trial_ID,variable_name,variable_role,variable_type,r_class,n_rows,n_missing,n_unique_nonmissing,levels_or_range,short_explanation
95,Treatment,Treatment assignment,factor,factor,148,0,2,Laryngeal mask; Laryngeal tube,Treatment: randomized treatment assignment with cleaned-data arms: Laryngeal mask; Laryngeal tube. Publication-designated control/reference: Laryngeal mask.
95,X_dataset_status,Baseline covariate,factor,character,148,0,3,ausstehend; komplett; unvollständig,Baseline covariate: Dataset status. Categories/codes in the cleaned data: ausstehend; komplett; unvollständig.
95,X_age_years,Baseline covariate,continuous,numeric,148,0,17,0 to 16,Baseline covariate: Age years.
95,X_age_group,Baseline covariate,continuous,numeric,148,0,4,1 to 4,Baseline covariate: Age group.
95,X_sex_code,Baseline covariate,binary,numeric,148,0,2,1; 2,Baseline covariate: Sex code.
95,X_height_cm,Baseline covariate,continuous,numeric,148,12,66,55 to 184,Baseline covariate: Height cm.
95,X_weight_kg,Baseline covariate,continuous,numeric,148,7,79,4.8 to 85,Baseline covariate: Weight kg.
95,X_asa_status,Baseline covariate,continuous,numeric,148,8,3,1 to 3,Baseline covariate: ASA physical-status class status.
95,X_mallampati,Baseline covariate,continuous,numeric,148,6,3,0 to 2,Baseline covariate: Modified Mallampati airway class.
95,X_surgical_procedure,Baseline covariate,factor,character,148,0,98,; Abtragung Exostose Tibia rechts; Anti-Reflux; Antirefluxplastik links; Antirefluxplastik rechts; CF-Anlage; CF-Wechsel; CiCi; CiCI; CiCi ; Entfernung Raumforderung Nabel; Circumcision; Circumcision + Varikozelenligatur links; Cystoskopie + DJ bds.; Deflux; Deflux bds.; Deflux links; Deflux rechts; Deflux rechts + Zirkumzision; Deflux-Unterspritzung; Deflux-Unterspritzung; Antireflux-Plastik; ...,Baseline covariate: Surgical procedure.
95,X_treatment_department,Baseline covariate,continuous,numeric,148,0,3,1 to 3,Baseline covariate: Treatment department.
95,X_expected_size,Baseline covariate,continuous,numeric,148,13,8,0 to 5,Baseline covariate: Expected size.
95,X_used_size,Baseline covariate,factor,character,148,0,9,"; 1; 1.5; 2; 2,5 ; 2,0; 2.5; 3; 4; 5","Baseline covariate: Used size. Categories/codes in the cleaned data: ; 1; 1.5; 2; 2,5 ; 2,0; 2.5; 3; 4; 5."
95,X_insertion_time_raw,Baseline covariate,factor,character,148,0,65,; 107 + 51 + 32; 110; 118; 12; 123; 124; 133; 136; 14; 16 + 23 + 66; 18; 19; 20; 21; 22; 23; 24; 24 + 20; 25; ...,Baseline covariate: Insertion time raw. Categories/codes in the cleaned data: ; 107 + 51 + 32; 110; 118; 12; 123; 124; 133; 136; 14; 16 + 23 + 66; 18; 19; 20; 21; 22; 23; 24; 24 + 20; 25; ....
95,YP_insertion_time_sec,Primary outcome,time-to-event/continuous time,numeric,148,34,47,12 to 644,Primary outcome: Insertion time sec. Publication-defined endpoint context: Insertion time in seconds.
95,YS_first_pass_success,Secondary outcome,binary,numeric,148,15,2,0; 1,Secondary outcome: First pass success.
95,YS_overall_success,Secondary outcome,binary,numeric,148,15,2,0; 1,Secondary outcome: Overall success.
95,YS_insertion_success_code,Secondary outcome,continuous,numeric,148,15,3,1 to 3,Secondary outcome: Insertion success code.
95,YS_crossover,Secondary outcome,continuous,numeric,148,15,3,0 to 2,Secondary outcome: Crossover.
95,YS_attempt_count,Secondary outcome,binary,numeric,148,104,2,1; 2,Secondary outcome: Attempt count.
95,YS_leakage_pressure_cmH2O,Secondary outcome,continuous,numeric,148,16,24,12 to 999,Secondary outcome: Leakage pressure cm h2 o.
95,YS_postop_complication,Secondary outcome,binary,numeric,148,16,2,0; 1,Secondary outcome: Postop complication.
95,YS_postop_throat_pain,Secondary outcome,factor,character,148,0,9,; ?; 0; 1; 2; 3; 4; 5; nicht eruierbar,Secondary outcome: Postop throat pain. Categories/codes in the cleaned data: ; ?; 0; 1; 2; 3; 4; 5; nicht eruierbar.
95,X_anesthesiologist_experience_years,Baseline covariate,continuous,numeric,148,17,15,0 to 44,Baseline covariate: Anesthesiologist experience years.
